price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Hands,Indexes,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Display,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,feature_Day-Night Indicator,feature_Month,feature_Tourbillon,feature_Dual Time,feature_Retrograde,feature_Date,feature_Small Seconds,feature_Perpetual Calendar,feature_Triple Time-zone,feature_Jumping Hours,feature_Flying Tourbillon,feature_Power Reserve Indicator,feature_Year,feature_Moon Phase,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,precious_stone_on_Buckle
40875,Luminox,Quartz,45.0,14.0,Round,Carbon-based,Sapphire Crystal,,,Nylon,Tang,Men,200.0,2.0,Switzerland,Analog,,0.0,0,Unidirectional Rotating Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22800,Luminox,Quartz,39.0,12.0,Round,Others,Mineral Crystal,,,Silicone,Tang,Women,100.0,2.0,Switzerland,Analog,,0.0,0,Unidirectional Rotating Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42150,Luminox,Quartz,44.0,12.0,Round,Steel,Sapphire Crystal,,,Rubber,Folding,Men,200.0,2.0,Switzerland,Analog,,0.0,0,Unidirectional Rotating Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
69150,Luminox,Quartz,45.0,14.0,Round,Carbon-based,Sapphire Crystal,,,Rubber,Tang,Men,300.0,2.0,Switzerland,Analog,,0.0,0,Unidirectional Rotating Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49500,Luminox,Quartz,44.0,12.0,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,200.0,2.0,Switzerland,Analog,,0.0,0,Unidirectional Rotating Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44475,Luminox,Quartz,46.0,14.0,Round,Carbon-based,Sapphire Crystal,,,Rubber,Others,Men,200.0,2.0,Switzerland,Analog,,0.0,0,Unidirectional Rotating Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50000,Seiko,Automatic,40.5,11.8,Round,Steel,Hardlex Crystal,,,Steel,Others,Men,50.0,2.0,Japan,Analog,41.0,24.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633000,Panerai,Automatic,38.0,17.0,Cushion,Steel,Sapphire Crystal,Pencil,Arabic Numerals,Leather,Tang,Women,50.0,2.0,Switzerland,Analog,72.0,23.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
669200,Panerai,Automatic,42.0,10.8,Cushion,Steel,Sapphire Crystal,Pencil,Arabic Numerals,Leather,Tang,Men,30.0,2.0,Switzerland,Analog,72.0,23.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
371700,Omega,Automatic,39.5,,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,100.0,5.0,Switzerland,Analog,48.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,Oris,Automatic,41.5,,Round,Steel,Sapphire Crystal,,Arabic Numerals,Leather,Folding,Men,100.0,2.0,Switzerland,Analog,42.0,25.0,1,Bi-directional Rotating Bezel,1,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
235000,Oris,Automatic,41.5,13.0,Round,Ceramic,Sapphire Crystal,Alpha,Baton,Steel,Folding,Men,300.0,2.0,Switzerland,Analog,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
210000,Longines,Automatic,38.5,9.9,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,30.0,5.0,Switzerland,Analog,72.0,0.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1890000,Arnold & Son,Automatic,45.0,17.26,Round,Steel,Sapphire Crystal,Arrow,Roman Numerals,Leather,Tang,Men,30.0,2.0,Switzerland,Analog,45.0,29.0,0,No Bezel,1,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
160700,Rado,Quartz,28.0,6.7,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
221600,Rado,Automatic,40.0,10.4,Round,Ceramic,Sapphire Crystal,,,Ceramic,Others,Unisex,50.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171700,Rado,Quartz,38.0,,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Unisex,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
314000,Louis Erard,Automatic,42.0,,Round,Steel,Sapphire Crystal,,Arabic Numerals,Leather,Tang,Unisex,50.0,3.0,Switzerland,Analog,38.0,31.0,1,No Bezel,1,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314000,Louis Erard,Automatic,42.0,12.25,Round,Steel,Sapphire Crystal,,Arabic Numerals,Leather,Tang,Unisex,50.0,3.0,Switzerland,Analog,38.0,31.0,1,No Bezel,1,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,H. Moser & Cie.,Manual Winding,42.3,11.0,Cushion,Steel,Sapphire Crystal,,,Steel,Folding,Men,120.0,2.0,Switzerland,Analog,168.0,33.0,0,No Bezel,1,18000.0,None,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
291000,Longines,Automatic,34.0,11.1,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,30.0,5.0,Switzerland,Analog,72.0,21.0,0,No Bezel,0,25200.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31600,Zeppelin,Quartz,42.0,11.0,Round,Steel,Mineral Crystal,,,Steel,Others,Men,50.0,2.0,Germany,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,Grand Seiko,Automatic,40.0,11.7,Round,Steel,Sapphire Crystal,,Baton,Steel,Folding,Men,100.0,5.0,Japan,Analog,80.0,47.0,0,No Bezel,0,36000.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245000,Oris,Automatic,40.0,13.14,Round,Steel,Sapphire Crystal,Pencil,,Steel,Folding,Men,100.0,2.0,Switzerland,Analog,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
225000,Oris,Automatic,40.0,13.14,Round,Steel,Sapphire Crystal,Pencil,,Leather,Tang,Men,100.0,2.0,Switzerland,Analog,38.0,26.0,1,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
590000,Grand Seiko,Spring Drive,40.2,14.0,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,100.0,5.0,Japan,Analog,72.0,30.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50000,Tissot,Quartz,33.17,8.1,Round,Steel,Sapphire Crystal,,,Leather,Tang,Women,50.0,2.0,Switzerland,Analog,,3.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
196000,Maurice Lacroix,Automatic,39.0,11.0,Round,Steel,Sapphire Crystal,Pencil,Baton,Rubber,Tang,Unisex,50.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
196000,Maurice Lacroix,Automatic,39.0,11.0,Round,Steel,Sapphire Crystal,,Baton,Rubber,Tang,Unisex,200.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
206000,Maurice Lacroix,Automatic,39.0,11.0,Round,Steel,Sapphire Crystal,,Baton,Steel,Folding,Unisex,200.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
196000,Maurice Lacroix,Automatic,42.0,11.0,Round,Steel,Sapphire Crystal,,Baton,Rubber,Tang,Men,200.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
206000,Maurice Lacroix,Automatic,42.0,11.0,Round,Steel,Sapphire Crystal,,Baton,Steel,Folding,Men,200.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
314000,Baume & Mercier,Automatic,40.0,11.3,Round,Steel,Sapphire Crystal,,,Leather,Folding,Men,50.0,2.0,Switzerland,Analog,120.0,21.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410000,Baume & Mercier,Automatic,43.0,14.1,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,100.0,2.0,Switzerland,Analog,48.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,Others,Automatic,47.0,,Round,Steel,Sapphire Crystal,Syringe,Arabic Numerals,Leather,Tang,Men,100.0,2.0,Switzerland,Analog,48.0,25.0,0,No Bezel,1,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2540000,Parmigiani,Automatic,40.0,7.8,Round,Platinum,Sapphire Crystal,Delta,Baton,Steel,Folding,Men,100.0,2.0,Switzerland,Analog,48.0,29.0,0,No Bezel,0,21600.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41200,Maserati,Automatic,45.0,,Round,G-S Hybrid,Sapphire Crystal,,,Leather,Tang,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27600,Maserati,Quartz,45.0,,Round,Steel,Mineral Crystal,,,Leather,Tang,Men,30.0,2.0,China,,,0.0,0,No Bezel,0,,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,Maserati,Quartz,45.0,,Round,Steel,Mineral Crystal,,,Steel,Folding,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28800,Maserati,Quartz,44.0,,Round,Steel,Mineral Crystal,,,Steel,Folding,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365600,Rado,Automatic,43.0,14.6,Round,Steel,Sapphire Crystal,,,Rubber,Others,Men,300.0,5.0,Switzerland,Analog,80.0,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,Maserati,Quartz,45.0,,Round,G-S Hybrid,Mineral Crystal,,,G-S Hybrid,Folding,Men,100.0,2.0,China,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350000,Parmigiani,Automatic,42.0,12.4,Round,Platinum,Sapphire Crystal,Delta,Baton,Steel,Folding,Men,100.0,2.0,Switzerland,Analog,65.0,42.0,0,No Bezel,0,36000.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400000,Parmigiani,Automatic,42.0,11.1,Round,Platinum,Sapphire Crystal,Delta,Baton,Steel,Folding,Men,100.0,2.0,Switzerland,Analog,50.0,32.0,0,No Bezel,0,28800.0,None,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6400000,Parmigiani,Automatic,40.0,7.8,Round,Gold,Sapphire Crystal,Delta,Baton,Gold,Folding,Men,100.0,2.0,Switzerland,Analog,48.0,29.0,0,No Bezel,0,21600.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227100,Rado,Automatic,38.0,10.1,Round,G-S Hybrid,Sapphire Crystal,,,Gold,Folding,Unisex,30.0,5.0,Switzerland,Analog,80.0,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99700,Rado,Quartz,27.0,6.7,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,50.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282500,Rado,Automatic,42.0,,Round,Bronze,Sapphire Crystal,,,Nylon,Others,Men,300.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128600,Rado,Quartz,34.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,50.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244000,Longines,Automatic,40.0,12.2,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,100.0,5.0,Switzerland,Analog,72.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436500,Frederique Constant,Automatic,41.0,12.9,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,50.0,2.0,Switzerland,Analog,38.0,26.0,1,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927000,BVLGARI,Quartz,35.0,,Drop,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780000,Others,Automatic,41.5,,Round,Steel,Sapphire Crystal,Alpha,Arabic Numerals,Leather,Tang,Men,50.0,3.0,Switzerland,Analog,65.0,42.0,0,No Bezel,0,36000.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4150000,Others,Manual Winding,42.5,15.3,Round,Gold,Sapphire Crystal,Fleur De Lys,Roman Numerals,Leather,Tang,Men,30.0,3.0,Switzerland,Analog,168.0,31.0,0,No Bezel,0,21600.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140000,Others,Manual Winding,38.5,13.8,Round,Steel,Sapphire Crystal,Fleur De Lys,Roman Numerals,Leather,Tang,Men,50.0,2.0,Switzerland,Analog,168.0,31.0,0,No Bezel,1,21600.0,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58000,Seiko,Automatic,43.8,,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,200.0,2.0,Japan,Analog,41.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35000,Seiko,Solar Powered,41.4,,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,100.0,2.0,Japan,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105000,Tissot,Automatic,46.0,16.3,Round,Steel,Sapphire Crystal,,,Rubber,Others,Men,600.0,2.0,Switzerland,Analog,,23.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770100,TAG Heuer,Automatic,44.0,15.27,Round,Ceramic,Sapphire Crystal,Pencil,Baton,Leather,Folding,Men,100.0,2.0,Switzerland,Analog,80.0,33.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
40575,Luminox,Quartz,46.0,,Round,Others,Sapphire Crystal,,,Others,Tang,Men,200.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40575,Luminox,Quartz,46.0,,Round,Others,Sapphire Crystal,,,Others,Others,Men,200.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56025,Luminox,Quartz,46.0,,Round,Carbon-based,Sapphire Crystal,,,Rubber,Others,Men,300.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42150,Luminox,Quartz,44.0,,Round,Steel,Sapphire Crystal,,,Rubber,Others,Men,200.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877200,Panerai,Automatic,42.0,14.37,Cushion,Steel,Sapphire Crystal,,,Rubber,Tang,Men,300.0,2.0,Switzerland,Analog,72.0,23.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8910000,Others,Manual Winding,43.5,9.8,Round,Titanium,Sapphire Crystal,Alpha,Arabic Numerals,Leather,Tang,Men,30.0,3.0,Switzerland,Analog,60.0,35.0,0,No Bezel,1,21600.0,None,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206000,Longines,Automatic,26.0,8.6,Tonneau,Steel,Sapphire Crystal,,,Leather,Others,Women,30.0,5.0,Switzerland,Analog,45.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177300,Rado,Automatic,28.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430000,Bremont,Automatic,42.0,12.7,Round,Steel,Sapphire Crystal,Pencil,Arabic Numerals,Others,Tang,Men,100.0,3.0,England,Analog,48.0,27.0,1,Bi-directional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
460000,Bremont,Automatic,43.0,,Round,Steel,Sapphire Crystal,Pencil,Arabic Numerals,Leather,Tang,Men,100.0,3.0,England,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
72000,Tissot,Automatic,40.0,10.9,Tonneau,G-S Hybrid,Sapphire Crystal,,,Steel,Others,Men,100.0,2.0,Switzerland,Analog,80.0,23.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
79000,Tissot,Automatic,43.0,12.7,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,300.0,2.0,Switzerland,Analog,80.0,23.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
216000,Maurice Lacroix,Automatic,35.0,10.0,Round,Steel,Sapphire Crystal,,Diamond,Steel,Butterfly,Women,200.0,2.0,Switzerland,Analog,38.0,26.0,1,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
377400,TAG Heuer,Automatic,36.0,11.4,Round,Ceramic,Sapphire Crystal,Plongeur,Diamond,Steel,Folding,Women,300.0,2.0,Switzerland,Analog,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
432500,Breitling,SuperQuartz™,32.0,8.5,Round,Steel,Sapphire Crystal,Pencil,Diamond,Steel,Folding,Women,100.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
460400,Breitling,Automatic,36.0,10.0,Round,Steel,Sapphire Crystal,Pencil,Baton,Steel,Folding,Women,100.0,2.0,Switzerland,Analog,42.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
381300,Breitling,SuperQuartz™,32.0,8.5,Round,Steel,Sapphire Crystal,Pencil,Baton,Steel,Folding,Women,100.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
226000,Maurice Lacroix,Automatic,39.0,11.0,Round,Steel,Sapphire Crystal,,Baton,Steel,Folding,Men,200.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226000,Maurice Lacroix,Automatic,42.0,11.0,Round,Steel,Sapphire Crystal,,Baton,Steel,Folding,Men,200.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
341700,TAG Heuer,Automatic,41.0,12.37,Round,Steel,Sapphire Crystal,Pencil,Baton,Steel,Folding,Men,100.0,2.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
646100,Omega,Automatic,39.0,,Round,Steel,Sapphire Crystal,,,Steel,Folding,Men,50.0,5.0,Switzerland,Analog,55.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
623800,Omega,Quartz,36.0,,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281100,Omega,Automatic,39.0,,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Men,50.0,5.0,Switzerland,Analog,55.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
669200,Panerai,Automatic,42.0,11.0,Cushion,Steel,Sapphire Crystal,Pencil,Arabic Numerals,Leather,Tang,Men,30.0,2.0,Switzerland,Analog,72.0,23.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1091700,Omega,Automatic,39.0,,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Folding,Women,50.0,5.0,Switzerland,Analog,55.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1019600,Omega,Automatic,39.0,,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Folding,Men,50.0,5.0,Switzerland,Analog,55.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
130000,Raymond Weil,Quartz,42.0,11.0,Round,Ceramic,Sapphire Crystal,Baton,Baton,Steel,Folding,Men,300.0,2.0,Switzerland,,,0.0,0,Bi-directional Rotating Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
680000,Others,Automatic,47.0,,Round,Steel,Sapphire Crystal,Syringe,Arabic Numerals,Leather,Tang,Men,300.0,2.0,Switzerland,Analog,48.0,25.0,0,No Bezel,1,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
69500,Tissot,Automatic,40.0,10.9,Tonneau,Steel,Sapphire Crystal,,,Steel,Butterfly,Men,100.0,2.0,Switzerland,Analog,80.0,23.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190400,Rado,Automatic,41.0,11.7,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Unisex,50.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238200,Rado,Automatic,42.0,12.3,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Men,300.0,5.0,Switzerland,Analog,80.0,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238200,Rado,Automatic,42.0,,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Men,300.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
