price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,feature_Day-Night Indicator,feature_Month,feature_Tourbillon,feature_Dual Time,feature_Retrograde,feature_Date,feature_Small Seconds,feature_Perpetual Calendar,feature_Triple Time-zone,feature_Jumping Hours,feature_Flying Tourbillon,feature_Power Reserve Indicator,feature_Year,feature_Moon Phase,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,precious_stone_on_Buckle
340000,Oris,Automatic,41.5,13.5,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,120.0,21.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
350000,Oris,Automatic,41.5,13.5,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,120.0,21.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
410000,Oris,Automatic,38.0,13.0,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,120.0,24.0,1,No Bezel,1,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
450000,Grand Seiko,Quartz,40.0,13.7,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,200.0,5.0,Japan,53.36743999999992,0.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
177000,Baume & Mercier,Quartz,36.0,9.406689999999996,Round,Steel,Sapphire Crystal,Rubber,Others,Women,50.0,2.0,Switzerland,86.94479999999996,0.0,0,No Bezel,0,18000.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,Baume & Mercier,Automatic,42.0,10.665259999999941,Round,Steel,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,38.042,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168000,Baume & Mercier,Automatic,42.2,10.098079999999984,Round,Aluminium,Sapphire Crystal,Others,Others,Men,30.0,2.0,Switzerland,63.638,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91000,Baume & Mercier,Quartz,41.0,8.1,Round,Steel,Sapphire Crystal,Others,Tang,Men,30.0,2.0,Switzerland,92.79999999999997,0.0,1,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91000,Baume & Mercier,Quartz,35.0,8.94823666666666,Round,G-S Hybrid,Sapphire Crystal,Others,Others,Women,30.0,2.0,Switzerland,101.55623999999996,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
340000,Bremont,Automatic,42.0,13.765006666666626,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,300.0,3.0,England,42.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1665000,BVLGARI,Automatic,43.0,8.75,Octagon,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,5.0,Switzerland,55.0,37.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
208500,Frederique Constant,Automatic,40.0,12.315020000000002,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,38.0,31.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
346800,TAG Heuer,Automatic,43.0,11.15,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,38.0,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
326400,TAG Heuer,Automatic,36.0,11.4,Round,Ceramic,Sapphire Crystal,Steel,Folding,Women,300.0,2.0,Switzerland,38.0,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
990000,Zenith,Automatic,38.0,12.6,Round,Steel,Sapphire Crystal,Steel,Folding,Unisex,50.0,2.0,Switzerland,60.0,35.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1990000,Zenith,Automatic,38.0,12.6,Round,Gold,Sapphire Crystal,Leather,Tang,Unisex,50.0,2.0,Switzerland,60.0,35.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22800,Luminox,Quartz,44.0,12.821326666666671,Round,Carbon-based,Mineral Crystal,Silicone,Others,Men,100.0,2.0,Switzerland,37.69712000000003,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22800,Luminox,Quartz,44.0,12.345953333333334,Round,Steel,Mineral Crystal,Silicone,Others,Men,100.0,2.0,Switzerland,37.73304000000004,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22800,Luminox,Quartz,44.0,13.134213333333337,Round,Carbon-based,Mineral Crystal,Nylon,Tang,Men,100.0,2.0,Switzerland,38.524,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32850,Luminox,Quartz,44.0,12.821326666666671,Round,Carbon-based,Mineral Crystal,Silicone,Others,Men,200.0,2.0,Switzerland,37.69712000000003,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42150,Luminox,Quartz,44.0,12.300353333333334,Round,Steel,Sapphire Crystal,Silicone,Others,Men,200.0,2.0,Switzerland,36.71008000000006,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49500,Luminox,Quartz,44.0,12.123240000000004,Round,Steel,Sapphire Crystal,Steel,Others,Men,200.0,2.0,Switzerland,35.5398400000001,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49500,Luminox,Quartz,44.0,12.1903,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,38.470000000000006,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32850,Luminox,Quartz,45.0,13.736239999999999,Round,Steel,Mineral Crystal,Silicone,Others,Men,200.0,2.0,Switzerland,45.59799999999997,0.0,0,Unidirectional Rotating Bezel,0,18000.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32850,Luminox,Quartz,45.0,14.0115,Round,Carbon-based,Mineral Crystal,Silicone,Others,Men,200.0,2.0,Switzerland,45.97151999999996,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40575,Luminox,Quartz,45.0,13.98434,Round,Carbon-based,Mineral Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,45.77607999999997,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40575,Luminox,Quartz,45.0,13.987200000000001,Round,Carbon-based,Sapphire Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,44.919759999999975,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56025,Luminox,Quartz,46.0,14.432320000000013,Round,Carbon-based,Sapphire Crystal,Rubber,Others,Men,300.0,2.0,Switzerland,44.65519999999998,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955000,BVLGARI,Quartz,35.0,9.001893333333314,Drop,Steel,Sapphire Crystal,Steel,Others,Women,30.0,5.0,Switzerland,29.139040000000207,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
876000,BVLGARI,Quartz,33.0,8.340000000000009,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,32.765760000000206,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1822000,BVLGARI,Automatic,40.0,5.5,Octagon,Ceramic,Sapphire Crystal,Ceramic,Folding,Men,30.0,5.0,Switzerland,60.0,36.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308800,Frederique Constant,Automatic,42.0,11.506834666666668,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,55.0,25.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,Seiko,Automatic,45.0,12.971279999999949,Round,G-S Hybrid,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Japan,46.722559999999994,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55000,Seiko,Quartz,44.5,12.45159999999995,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Japan,39.31159999999999,0.0,0,Unidirectional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
402900,TAG Heuer,Quartz,27.0,9.0,Round,Steel,Sapphire Crystal,Steel,Folding,Women,300.0,2.0,Switzerland,33.83528000000013,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
29600,Zeppelin,Quartz,40.0,10.190460000000026,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Germany,37.02064000000006,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25200,Zeppelin,Automatic,40.0,10.190460000000026,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Germany,43.47,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29600,Zeppelin,Automatic,43.0,11.594215555555547,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,47.56,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28960,Zeppelin,Quartz,42.0,11.5007876190476,Round,Steel,Mineral Crystal,Steel,Folding,Men,50.0,2.0,Germany,39.53864000000002,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26800,Zeppelin,Automatic,41.0,11.261988190476213,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,45.628,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25200,Zeppelin,Quartz,42.0,11.889008666666667,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,40.66992,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,Zeppelin,Quartz,43.0,11.666233939393917,Round,Steel,Mineral Crystal,Steel,Others,Men,50.0,2.0,Germany,39.771520000000024,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29600,Zeppelin,Automatic,41.0,11.671928666666666,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,47.28256,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,Zeppelin,Automatic,43.0,11.594215555555547,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,47.56,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26800,Zeppelin,Automatic,41.0,11.671928666666666,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,47.28256,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29600,Zeppelin,Automatic,43.0,11.66861068542567,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,47.08256,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31600,Zeppelin,Quartz,42.0,11.113253333333326,Round,Steel,Mineral Crystal,Steel,Others,Men,50.0,2.0,Germany,38.14920000000006,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590000,Grand Seiko,Automatic,39.5,14.1,Round,Steel,Sapphire Crystal,Steel,Folding,Men,30.0,5.0,Japan,55.0,37.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32800,Zeppelin,Automatic,43.0,11.877331904761842,Round,Steel,Mineral Crystal,Steel,Folding,Men,50.0,2.0,Germany,46.96456,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,Seiko,Automatic,42.2,11.857940000000017,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Japan,45.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,Seiko,Automatic,41.8,11.890058000000032,Round,Steel,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Japan,41.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197000,Longines,Automatic,41.0,10.173025714285691,Round,Steel,Sapphire Crystal,Rubber,Others,Men,300.0,5.0,Switzerland,72.0,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46500,Tissot,Quartz,26.0,6.727059999999996,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Switzerland,51.42143999999996,0.0,0,No Bezel,0,36000.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58000,Tissot,Quartz,45.5,12.458940000000023,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,68.84479999999995,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79000,Tissot,Automatic,43.0,13.616299999999992,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,80.0,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390000,Grand Seiko,Quartz,40.0,13.1,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,200.0,5.0,Japan,51.2975999999999,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
146000,Junghans,Automatic,38.0,9.7,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
138000,Junghans,Automatic,38.0,10.0,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
228000,Titoni,Automatic,42.0,12.831209999999995,Round,Steel,Sapphire Crystal,Steel,Folding,Men,600.0,2.0,Switzerland,42.59,0.0,0,Unidirectional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
240000,Titoni,Automatic,42.0,12.799460000000012,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,600.0,2.0,Switzerland,43.862559999999995,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
198000,Titoni,Automatic,40.0,9.242430000000002,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,41.71456,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194000,Titoni,Automatic,40.0,9.991570000000014,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,42.502,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133000,Titoni,Automatic,42.0,10.907580000000003,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,50.0,2.0,Switzerland,43.53512,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122000,Titoni,Automatic,40.0,9.260129999999998,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,50.0,2.0,Switzerland,42.965680000000006,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173000,Titoni,Automatic,41.0,10.145720000000003,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,41.166,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115000,Titoni,Automatic,40.0,9.997483333333339,Round,Steel,Sapphire Crystal,Steel,Others,Men,50.0,2.0,Switzerland,42.006,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,Titoni,Automatic,29.0,6.5130599999999905,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Switzerland,40.60712,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112000,Titoni,Automatic,39.0,9.66865000000002,Round,Steel,Sapphire Crystal,Steel,Others,Men,50.0,2.0,Switzerland,41.868,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110800,Rado,Quartz,38.0,8.95381999999995,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Unisex,30.0,5.0,Switzerland,73.96719999999996,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37500,Tissot,Quartz,44.0,12.183120000000024,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,68.51959999999995,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46500,Tissot,Quartz,45.0,12.194306666666694,Round,Steel,Sapphire Crystal,Leather,Others,Men,100.0,2.0,Switzerland,68.18559999999995,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49000,Tissot,Quartz,45.0,12.229040000000047,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,68.77447999999995,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33000,Tissot,Quartz,44.0,12.208763333333353,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,69.17703999999995,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,Tissot,Quartz,30.0,6.966220000000043,Round,Steel,Sapphire Crystal,Steel,Butterfly,Women,50.0,2.0,Switzerland,50.34399999999996,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44500,Tissot,Quartz,45.0,12.1,Round,Steel,Sapphire Crystal,Leather,Butterfly,Men,100.0,2.0,Switzerland,69.34343999999994,0.0,1,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
131000,MeisterSinger,Automatic,40.0,10.0,Round,Steel,Others,Leather,Tang,Men,30.0,2.0,Switzerland,38.0,25.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,Titoni,Automatic,39.0,8.955110000000008,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,41.70256,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,Titoni,Automatic,40.0,9.242430000000002,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,41.71456,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117000,Titoni,Automatic,29.0,6.4468200000000015,Round,Steel,Sapphire Crystal,Steel,Folding,Women,50.0,2.0,Switzerland,40.064,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131000,Titoni,Automatic,27.0,6.665739999999988,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Switzerland,40.56712,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121000,Titoni,Automatic,27.0,6.72643999999999,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Switzerland,40.62312,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143000,Titoni,Automatic,39.5,9.40950000000003,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,41.718,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116000,Titoni,Automatic,27.0,6.82054,Round,Steel,Sapphire Crystal,G-S Hybrid,Folding,Women,100.0,2.0,Switzerland,39.88256,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122000,Titoni,Automatic,33.5,7.851950000000011,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,39.72656,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121000,Titoni,Automatic,30.0,7.242960000000021,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,40.052,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115000,Titoni,Automatic,30.0,7.242960000000021,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,40.052,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32850,Luminox,Quartz,45.0,13.827068571428576,Round,Carbon-based,Mineral Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,45.17063999999997,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61000,Titoni,Quartz,32.0,7.7276000000000185,Round,Steel,Sapphire Crystal,Leather,Others,Women,30.0,2.0,Switzerland,33.31240000000014,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060000,Jaeger-LeCoultre,Automatic,39.0,9.3,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,70.0,30.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
