price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,feature_Triple Time-zone,feature_Flying Tourbillon,feature_Month,feature_Perpetual Calendar,feature_Tourbillon,feature_Small Seconds,feature_Day-Night Indicator,feature_Dual Time,feature_Retrograde,feature_Jumping Hours,feature_Moon Phase,feature_Power Reserve Indicator,feature_Date,feature_Year
258000,Favre Leuba,Automatic,41.0,13.253413333333341,Cushion,Steel,Sapphire Crystal,Rubber,Tang,Men,300.0,5.0,Switzerland,38.0,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26800,Zeppelin,Quartz,42.0,11.719020000000036,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,41.174800000000005,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1446000,BVLGARI,Quartz,35.0,9.168080000000005,Oval,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,28.34504000000022,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510000,Bremont,Automatic,42.5,14.8,Cushion,Ceramic,Sapphire Crystal,Leather,Tang,Men,100.0,3.0,England,56.0,27.0,1,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1120000,Girard-Perregaux,Automatic,40.0,10.8,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,46.0,27.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1446000,BVLGARI,Quartz,35.0,9.203470000000001,Oval,Steel,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,29.20848000000022,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390000,Grand Seiko,Quartz,40.0,13.1,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,200.0,5.0,Japan,55.77127999999995,0.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32850,Luminox,Quartz,43.0,13.0,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,41.61855999999999,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49500,Luminox,Quartz,39.0,12.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,47.03592,0.0,1,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88500,Tissot,Automatic,39.0,11.2,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Unisex,50.0,2.0,Switzerland,80.0,23.0,1,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2700000,Jacob & Co.,Manual Winding,44.0,13.05,Round,Steel,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,48.0,21.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203000,Longines,Automatic,38.0,10.9,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,100.0,5.0,Switzerland,72.0,21.0,0,No Bezel,0,25200.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
219400,Tudor,Automatic,38.0,10.4,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,5.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375300,Frederique Constant,Automatic,42.0,11.513023333333335,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,100.0,2.0,Switzerland,48.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32850,Luminox,Quartz,45.0,13.99986,Round,Carbon-based,Mineral Crystal,Silicone,Others,Men,200.0,2.0,Switzerland,42.96079999999997,0.0,0,Unidirectional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
445600,Omega,Automatic,40.0,9.9,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
502200,Breitling,Automatic,44.0,12.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,42.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113500,Ernest Borel,Automatic,42.0,12.2,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,200.0,5.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125000,Longines,Quartz,30.0,8.5,Round,Steel,Sapphire Crystal,Leather,Tang,Women,30.0,2.0,Switzerland,44.63432,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2170000,Louis Moinet,Automatic,45.4,13.953979999999984,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,48.0,22.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060000,Jaeger-LeCoultre,Automatic,39.0,9.3,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,70.0,30.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
820000,Grand Seiko,Spring Drive,40.0,11.8,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,5.0,Japan,120.0,38.0,0,No Bezel,0,32768.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
334200,Omega,Quartz,28.0,7.446840000000014,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,5.0,Switzerland,48.00192,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034000,BVLGARI,Quartz,35.0,9.155610000000005,Oval,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,26.28,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395500,Bremont,Automatic,40.0,13.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,3.0,England,38.0,21.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158000,Baume & Mercier,Quartz,42.0,10.51797333333332,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,49.30735999999999,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1480000,Jaeger-LeCoultre,Manual Winding,35.78,7.4,Rectangular,Gold,Sapphire Crystal,Leather,Tang,Women,30.0,2.0,Switzerland,38.0,18.0,1,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70500,Ernest Borel,Quartz,30.0,7.15,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,5.0,Switzerland,37.31584000000004,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
168000,Longines,Quartz,29.0,4.5,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,30.0,2.0,Switzerland,43.900319999999994,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455700,Breitling,Automatic,41.0,10.0,Round,Steel,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,48.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5200000,Jacob & Co.,Automatic,44.0,14.0,Round,Gold,Sapphire Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,48.0,27.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
125000,Titoni,Automatic,40.0,9.474120000000003,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,41.606,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
379000,Favre Leuba,Automatic,44.0,12.881360000000008,Cushion,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,5.0,Switzerland,48.0,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
218000,Frederique Constant,Automatic,41.0,11.53688,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118000,Raymond Weil,Quartz,41.0,10.05,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,34.22424000000011,0.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1737800,Omega,Automatic,38.0,14.7,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,5.0,Switzerland,52.0,31.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
199000,Junghans,Automatic,42.0,13.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,56.0,25.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
45975,Luminox,Quartz,44.0,12.0,Round,Steel,Sapphire Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,35.341600000000106,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1600000,H. Moser & Cie.,Automatic,40.0,12.0,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,120.0,2.0,Switzerland,72.0,27.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895200,Panerai,Manual Winding,45.0,12.5,Cushion,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,192.0,21.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
321300,Rado,Automatic,36.0,9.39315999999999,Round,Ceramic,Sapphire Crystal,Titanium,Others,Women,50.0,5.0,Switzerland,76.512,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772632,Carl F. Bucherer,Automatic,43.0,14.45,Round,Steel,Sapphire Crystal,Steel,Folding,Men,30.0,2.0,Switzerland,42.0,29.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
116300,Rado,Quartz,30.0,7.8,Round,Steel,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,5.0,Switzerland,63.15095999999999,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26320,Zeppelin,Automatic,40.0,12.0,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,57.556,21.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3120000,Bovet,Manual Winding,42.0,9.05,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,168.0,35.0,0,No Bezel,1,21600.0,DLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1709500,Frederique Constant,Automatic,42.0,12.15,Round,Gold,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382800,Tudor,Automatic,39.0,12.8,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,200.0,5.0,Switzerland,65.0,34.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1020000,Corum,Automatic,45.0,13.01279666666668,Round,Bronze,Sapphire Crystal,Leather,Others,Men,100.0,2.0,Switzerland,47.31057142857143,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346000,Baume & Mercier,Manual Winding,42.1,8.95,Round,Steel,Sapphire Crystal,Others,Tang,Men,50.0,2.0,Switzerland,59.03712,17.0,0,No Bezel,0,18000.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
310200,Rado,Automatic,38.0,9.7,Square,Ceramic,Sapphire Crystal,Ceramic,Butterfly,Unisex,50.0,5.0,Switzerland,80.0,25.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221600,Rado,Automatic,40.0,10.21163999999998,Round,Ceramic,Sapphire Crystal,Ceramic,Folding,Men,50.0,5.0,Switzerland,79.452,0.0,0,No Bezel,0,36000.0,No coating,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690700,Omega,Automatic,41.0,10.885476666666653,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,5.0,Switzerland,60.0,0.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
391100,NORQAIN,Automatic,43.0,15.0,Round,Steel,Sapphire Crystal,Others,Tang,Men,100.0,2.0,Switzerland,62.0,27.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
498000,IWC,Automatic,39.0,10.6,Round,Bronze,Sapphire Crystal,Leather,Tang,Men,60.0,2.0,Switzerland,72.0,21.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30000,Seiko,Automatic,42.5,13.4,Round,Steel,Hardlex Crystal,Steel,Others,Men,100.0,2.0,Japan,41.0,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
364100,Tudor,Automatic,42.0,12.8,Round,Titanium,Sapphire Crystal,Others,Hook-and-loop,Men,200.0,5.0,Switzerland,70.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18800,Maserati,Quartz,44.0,11.336399999999957,Round,G-S Hybrid,Mineral Crystal,Rubber,Tang,Men,50.0,2.0,China,42.59663999999999,0.0,0,No Bezel,0,21600.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
110500,Alpina,Automatic,41.0,11.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
567000,IWC,Automatic,42.0,14.1,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,120.0,21.0,1,Internal Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144000,Junghans,Automatic,39.5,10.3,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,38.0,25.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135000,Edox,Automatic,43.0,12.7,Dodecagon,G-S Hybrid,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
377900,Frederique Constant,Automatic,42.0,12.991099999999966,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,38.0,33.0,0,No Bezel,0,28000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35500,Tissot,Quartz,42.0,10.92527666666667,Round,G-S Hybrid,Sapphire Crystal,Leather,Butterfly,Men,30.0,2.0,Switzerland,72.13783999999997,0.0,0,No Bezel,0,32768.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2800000,H. Moser & Cie.,Automatic,40.0,10.786559999999989,Round,Steel,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,72.0,27.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,Louis Erard,Automatic,41.0,10.771069999999993,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Unisex,50.0,3.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
822800,Breitling,Automatic,43.0,13.6,Round,Steel,Sapphire Crystal,Steel,Folding,Men,30.0,5.0,Switzerland,70.0,41.0,0,Bi-directional Rotating Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
646100,Omega,Automatic,38.0,12.3,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,150.0,5.0,Switzerland,55.0,0.0,0,No Bezel,0,25200.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
522800,Tudor,Automatic,41.0,14.7,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,200.0,5.0,Switzerland,70.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59000,Junghans,Quartz,40.0,10.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,36.76016000000005,0.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
143000,Longines,Quartz,29.0,4.5,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,42.87391999999999,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249300,Rado,Automatic,33.0,8.481360000000029,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Women,30.0,5.0,Switzerland,70.56567999999999,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82000,Longines,Quartz,41.0,10.816419999999985,Round,Steel,Sapphire Crystal,Leather,Others,Men,300.0,2.0,Switzerland,56.534563809523775,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114000,Longines,Quartz,34.0,8.626729999999986,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Switzerland,55.96887999999997,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
329000,Favre Leuba,Automatic,44.0,13.046573333333344,Cushion,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,5.0,Switzerland,48.0,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
200000,Raymond Weil,Quartz,34.0,7.0,Round,G-S Hybrid,Sapphire Crystal,Satin,Tang,Women,50.0,2.0,Switzerland,38.663599999999995,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1530000,Girard-Perregaux,Automatic,42.0,10.68,Octagon,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,54.0,28.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1690000,Zenith,Automatic,41.0,11.6,Octagon,Ceramic,Sapphire Crystal,Ceramic,Folding,Unisex,100.0,2.0,Switzerland,60.0,26.0,1,No Bezel,0,36000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126000,Maurice Lacroix,Quartz,35.0,9.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,100.0,2.0,Switzerland,40.781039999999976,0.0,1,No Bezel,0,28800.0,PVD,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38500,Tissot,Quartz,35.0,9.6,Tonneau,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,56.09751999999996,0.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
326400,TAG Heuer,Automatic,36.0,10.2,Round,Steel,Sapphire Crystal,Steel,Folding,Women,50.0,2.0,Switzerland,50.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148000,Junghans,Automatic,38.0,10.0,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139000,Edox,Automatic,43.0,14.5,Dodecagon,G-S Hybrid,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,51.78168,0.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190000,Frederique Constant,Automatic,39.0,10.34,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
448000,Longines,Automatic,42.0,13.9,Round,G-S Hybrid,Sapphire Crystal,Steel,Folding,Men,100.0,5.0,Switzerland,72.0,0.0,1,Bi-directional Rotating Bezel,0,25200.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95000,Edox,Quartz,43.0,12.0,Dodecagon,G-S Hybrid,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,45.171439999999976,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
746400,Omega,Manual Winding,42.0,11.429513333333325,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,5.0,Switzerland,50.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28960,Zeppelin,Quartz,42.0,13.0,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,44.19503999999999,6.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
784000,Corum,Automatic,38.0,10.022016666666687,Round,Titanium,Sapphire Crystal,Steel,Others,Women,100.0,2.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121900,Rado,Quartz,28.0,7.771079999999976,Round,Steel,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,63.02295999999999,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
424800,Tudor,Automatic,39.0,11.9,Round,Bronze,Sapphire Crystal,Bronze,Folding,Men,200.0,5.0,Switzerland,70.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163000,Longines,Quartz,28.0,6.256339999999984,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,2.0,Switzerland,44.190559999999984,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
